workstream,source_id,title,url,canonical_url,exact_team_url_match,team_document_matches,team_locations,novelty_note
hotel_absolute_disclosure_search,2023Q3_shareholder_letter,Airbnb 2023Q3 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q3/Airbnb_Q3-2023-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q3/Airbnb_Q3-2023-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2023Q3_transcript,Airbnb 2023Q3 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q3/Airbnb-Q3-23-Earnings-Call-Transcript.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q3/Airbnb-Q3-23-Earnings-Call-Transcript.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2023Q3_filing,Airbnb 2023Q3 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q3/ed78e880-4f71-4498-b81c-06aa11d9ab09.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q3/ed78e880-4f71-4498-b81c-06aa11d9ab09.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2023Q2_shareholder_letter,Airbnb 2023Q2 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q2/Airbnb_Q2-2023-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q2/Airbnb_Q2-2023-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2023Q2_transcript,Airbnb 2023Q2 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q2/Airbnb-Q2-23-Earnings-Call-Transcript.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q2/Airbnb-Q2-23-Earnings-Call-Transcript.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2023Q2_filing,Airbnb 2023Q2 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q2/3aec2916-f24a-4a9e-8a59-bdbcabe8c4bb.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q2/3aec2916-f24a-4a9e-8a59-bdbcabe8c4bb.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2023Q1_shareholder_letter,Airbnb 2023Q1 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q1/Airbnb_Q1-2023-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q1/Airbnb_Q1-2023-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2023Q1_transcript,Airbnb 2023Q1 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q1/Airbnb-Q1-23-Earnings-Call-Transcript.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q1/Airbnb-Q1-23-Earnings-Call-Transcript.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2023Q1_filing,Airbnb 2023Q1 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q1/3d4ad627-04eb-4a9c-9aa4-21309f6b0dfb.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2023/q1/3d4ad627-04eb-4a9c-9aa4-21309f6b0dfb.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q4_shareholder_letter,Airbnb 2022Q4 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q4/Airbnb_Q4-2022-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q4/Airbnb_Q4-2022-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q4_transcript,Airbnb 2022Q4 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q4/Airbnb-Q4'22-Earnings-Call-Transcript.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q4/Airbnb-Q4'22-Earnings-Call-Transcript.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q4_filing,Airbnb 2022Q4 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q4/8a9ebed0-815a-469a-87eb-1767d21d8cec.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q4/8a9ebed0-815a-469a-87eb-1767d21d8cec.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q3_shareholder_letter,Airbnb 2022Q3 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q3/Airbnb_Q3-2022-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q3/Airbnb_Q3-2022-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q3_transcript,Airbnb 2022Q3 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q3/ABNB-Corrected-Transcript-(1).pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q3/ABNB-Corrected-Transcript-(1).pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q3_filing,Airbnb 2022Q3 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q3/45c8d785-ef1f-43fd-a676-fb15f8a1e5e7.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q3/45c8d785-ef1f-43fd-a676-fb15f8a1e5e7.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q2_shareholder_letter,Airbnb 2022Q2 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q2/Airbnb_Q2-2022-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q2/Airbnb_Q2-2022-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q2_transcript,Airbnb 2022Q2 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q2/Q2-2022-Earnings-Call_2022-08-02-20-30-00_Transcript-(1).pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q2/Q2-2022-Earnings-Call_2022-08-02-20-30-00_Transcript-(1).pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q2_filing,Airbnb 2022Q2 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q2/a045e7f4-594f-4be9-b7ee-ea6367929319.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q2/a045e7f4-594f-4be9-b7ee-ea6367929319.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q1_shareholder_letter,Airbnb 2022Q1 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q1/Airbnb_Q1-2022-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q1/Airbnb_Q1-2022-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q1_transcript,Airbnb 2022Q1 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q1/ABNBQ12022EarningsCall.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q1/ABNBQ12022EarningsCall.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2022Q1_filing,Airbnb 2022Q1 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q1/89119fa2-a99a-47e4-b8dc-78de7b383b6b.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2022/q1/89119fa2-a99a-47e4-b8dc-78de7b383b6b.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q4_shareholder_letter,Airbnb 2021Q4 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q4/Airbnb_Q4-2021-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q4/Airbnb_Q4-2021-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q4_transcript,Airbnb 2021Q4 transcript,"https://s26.q4cdn.com/656283129/files/doc_financials/2021/q4/CORRECTED-TRANSCRIPT-Airbnb,-Inc.(ABNB-US),-Q4-2021-Earnings-Call-15-Feb-22.pdf","https://s26.q4cdn.com/656283129/files/doc_financials/2021/q4/CORRECTED-TRANSCRIPT-Airbnb,-Inc.(ABNB-US),-Q4-2021-Earnings-Call-15-Feb-22.pdf",False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q4_filing,Airbnb 2021Q4 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q4/2a413af0-3429-4317-9d3c-a71f2d6d2683.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q4/2a413af0-3429-4317-9d3c-a71f2d6d2683.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q3_shareholder_letter,Airbnb 2021Q3 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q3/Airbnb_Q3-2021-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q3/Airbnb_Q3-2021-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q3_transcript,Airbnb 2021Q3 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q3/ABNB_Q32021_EarningsCall_Transcript.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q3/ABNB_Q32021_EarningsCall_Transcript.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q3_filing,Airbnb 2021Q3 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q3/ac9b640d-f227-410e-91d8-c23901a549dc.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q3/ac9b640d-f227-410e-91d8-c23901a549dc.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q2_shareholder_letter,Airbnb 2021Q2 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q2/Airbnb_Q2-2021-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q2/Airbnb_Q2-2021-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q2_transcript,Airbnb 2021Q2 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q2/Q2-2021_ABNB-Transcript_8.12.21.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q2/Q2-2021_ABNB-Transcript_8.12.21.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q2_filing,Airbnb 2021Q2 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q2/06c6fc2e-50f9-48aa-abc9-5b879014a2b4.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q2/06c6fc2e-50f9-48aa-abc9-5b879014a2b4.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q1_shareholder_letter,Airbnb 2021Q1 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q1/Airbnb_Q1-2021-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q1/Airbnb_Q1-2021-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q1_transcript,Airbnb 2021Q1 transcript,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q1/ABNB_Q12021_EarningsCall_Transcript.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q1/ABNB_Q12021_EarningsCall_Transcript.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2021Q1_filing,Airbnb 2021Q1 filing,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q1/5c332d2e-194a-47ec-be5a-fda228d8a25a.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2021/q1/5c332d2e-194a-47ec-be5a-fda228d8a25a.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
hotel_absolute_disclosure_search,2020Q4_shareholder_letter,Airbnb 2020Q4 shareholder letter,https://s26.q4cdn.com/656283129/files/doc_financials/2020/q4/Airbnb_Q4-2020-Shareholder-Letter_Final.pdf,https://s26.q4cdn.com/656283129/files/doc_financials/2020/q4/Airbnb_Q4-2020-Shareholder-Letter_Final.pdf,False,0,,No exact URL match; claim/source-family novelty still requires semantic review
